CustomerID,Segment,City,Country,State,Market
19702,Home Office,Union,EE. UU.,NJ,Pacific Asia
19701,Corporate,Colton,EE. UU.,CA,Pacific Asia
19700,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19699,Consumer,Hanover,EE. UU.,PA,Pacific Asia
19698,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19697,Corporate,Dayton,EE. UU.,OH,Pacific Asia
19696,Corporate,Bronx,EE. UU.,NY,Pacific Asia
19695,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19694,Consumer,Opa Locka,EE. UU.,FL,Pacific Asia
19693,Consumer,Brooklyn,EE. UU.,NY,Pacific Asia
19692,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19691,Consumer,San Diego,EE. UU.,CA,Pacific Asia
19690,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19689,Consumer,Broken Arrow,EE. UU.,OK,Pacific Asia
19688,Home Office,Lynn,EE. UU.,MA,Pacific Asia
19687,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19686,Home Office,Brooklyn,EE. UU.,NY,Pacific Asia
19685,Home Office,Brooklyn,EE. UU.,NY,Pacific Asia
19684,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19683,Corporate,Methuen,EE. UU.,MA,Pacific Asia
19682,Consumer,Aurora,EE. UU.,IL,Pacific Asia
19681,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19680,Corporate,Augusta,EE. UU.,GA,Pacific Asia
19679,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19678,Corporate,Amarillo,EE. UU.,TX,Pacific Asia
19677,Corporate,Oxnard,EE. UU.,CA,Pacific Asia
19676,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19675,Consumer,Bend,EE. UU.,OR,Pacific Asia
19674,Home Office,Cincinnati,EE. UU.,OH,Pacific Asia
19673,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19672,Consumer,Bronx,EE. UU.,NY,Pacific Asia
19671,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19670,Home Office,Ogden,EE. UU.,UT,Pacific Asia
19669,Consumer,La Crosse,EE. UU.,WI,Pacific Asia
19668,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19667,Corporate,West Covina,EE. UU.,CA,Pacific Asia
19666,Corporate,Bellflower,EE. UU.,CA,Pacific Asia
19665,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19664,Corporate,Middletown,EE. UU.,OH,Pacific Asia
19663,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19662,Consumer,Beaverton,EE. UU.,OR,Pacific Asia
19661,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19660,Consumer,Bronx,EE. UU.,NY,Pacific Asia
19659,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19658,Consumer,Napa,EE. UU.,CA,Pacific Asia
19657,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19656,Consumer,Saint Paul,EE. UU.,MN,Pacific Asia
19655,Consumer,Broomfield,EE. UU.,CO,Pacific Asia
19654,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19653,Consumer,Dorchester Center,EE. UU.,MA,Pacific Asia
19652,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19651,Consumer,Las Vegas,EE. UU.,NV,Pacific Asia
19650,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19649,Home Office,Phoenix,EE. UU.,AZ,Pacific Asia
19648,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19647,Home Office,Hyattsville,EE. UU.,MD,Pacific Asia
19646,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19645,Consumer,Annapolis,EE. UU.,MD,Pacific Asia
19644,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19643,Consumer,Spring,EE. UU.,TX,Pacific Asia
19642,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19641,Consumer,Escondido,EE. UU.,CA,Pacific Asia
19640,Corporate,Atlanta,EE. UU.,GA,Pacific Asia
19639,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19638,Consumer,Fort Worth,EE. UU.,TX,Pacific Asia
19637,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19636,Consumer,Tampa,EE. UU.,FL,Pacific Asia
19635,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19634,Corporate,San Antonio,EE. UU.,TX,Pacific Asia
19633,Corporate,Ithaca,EE. UU.,NY,Pacific Asia
19632,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19631,Corporate,Knoxville,EE. UU.,TN,Pacific Asia
19630,Corporate,Parkville,EE. UU.,MD,Pacific Asia
19629,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19628,Corporate,Los Angeles,EE. UU.,CA,Pacific Asia
19627,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19626,Home Office,Jacksonville,EE. UU.,NC,Pacific Asia
19625,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19624,Home Office,Vista,EE. UU.,CA,Pacific Asia
19623,Home Office,Philadelphia,EE. UU.,PA,Pacific Asia
19622,Home Office,Los Angeles,EE. UU.,CA,Pacific Asia
19621,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19620,Corporate,Peoria,EE. UU.,AZ,Pacific Asia
19619,Corporate,Chicago,EE. UU.,IL,Pacific Asia
19618,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19617,Home Office,Princeton,EE. UU.,NJ,Pacific Asia
19616,Home Office,Chicago,EE. UU.,IL,Pacific Asia
19615,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19614,Home Office,Brooklyn,EE. UU.,NY,Pacific Asia
19613,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19612,Home Office,Webster,EE. UU.,NY,Pacific Asia
19611,Home Office,Sunnyvale,EE. UU.,CA,Pacific Asia
19610,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19609,Home Office,Baltimore,EE. UU.,MD,Pacific Asia
19608,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19607,Home Office,Phoenix,EE. UU.,AZ,Pacific Asia
19606,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19605,Home Office,Roswell,EE. UU.,GA,Pacific Asia
19604,Consumer,Chicago,EE. UU.,IL,Pacific Asia
19603,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19602,Consumer,San Bernardino,EE. UU.,CA,Pacific Asia
19601,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19600,Corporate,Strongsville,EE. UU.,OH,Pacific Asia
19599,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19598,Consumer,Freeport,EE. UU.,NY,Pacific Asia
19597,Consumer,Denver,EE. UU.,CO,Pacific Asia
19596,Consumer,Napa,EE. UU.,CA,Pacific Asia
19595,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19594,Consumer,Duluth,EE. UU.,GA,Pacific Asia
19593,Consumer,Brooklyn,EE. UU.,NY,Pacific Asia
19592,Consumer,Long Beach,EE. UU.,CA,Pacific Asia
19591,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19590,Consumer,Opelousas,EE. UU.,LA,Pacific Asia
19589,Consumer,Norfolk,EE. UU.,VA,Pacific Asia
19588,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19587,Consumer,Oceanside,EE. UU.,CA,Pacific Asia
19586,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19585,Corporate,Norfolk,EE. UU.,VA,Pacific Asia
19584,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19583,Consumer,Albuquerque,EE. UU.,NM,Pacific Asia
19582,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19581,Consumer,Fort Worth,EE. UU.,TX,Pacific Asia
19580,Consumer,Longview,EE. UU.,WA,Pacific Asia
19579,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19578,Consumer,Glenview,EE. UU.,IL,Pacific Asia
19577,Consumer,Peoria,EE. UU.,AZ,Pacific Asia
19576,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19575,Home Office,San Juan,Puerto Rico,PR,Pacific Asia
19574,Home Office,North Bergen,EE. UU.,NJ,Pacific Asia
19573,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19572,Home Office,West New York,EE. UU.,NJ,Pacific Asia
19571,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19570,Home Office,Martinez,EE. UU.,CA,Pacific Asia
19569,Home Office,Taylor,EE. UU.,MI,Pacific Asia
19568,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19567,Consumer,Fontana,EE. UU.,CA,Pacific Asia
19566,Consumer,Pico Rivera,EE. UU.,CA,Pacific Asia
19565,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19564,Consumer,San Antonio,EE. UU.,TX,Pacific Asia
19563,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19562,Corporate,Stafford,EE. UU.,VA,Pacific Asia
19561,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19560,Consumer,Lawrence,EE. UU.,MA,Pacific Asia
19559,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19558,Corporate,Passaic,EE. UU.,NJ,Pacific Asia
19557,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19556,Corporate,San Marcos,EE. UU.,CA,Pacific Asia
19555,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19554,Home Office,Littleton,EE. UU.,CO,Pacific Asia
19553,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19552,Corporate,Wyoming,EE. UU.,MI,Pacific Asia
19551,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19550,Consumer,Chicago,EE. UU.,IL,Pacific Asia
19549,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19548,Consumer,Anaheim,EE. UU.,CA,Pacific Asia
19547,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19546,Consumer,Brooklyn,EE. UU.,NY,Pacific Asia
19545,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19544,Consumer,West Covina,EE. UU.,CA,Pacific Asia
19543,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19542,Home Office,San Diego,EE. UU.,CA,Pacific Asia
19541,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19540,Consumer,Strongsville,EE. UU.,OH,Pacific Asia
19539,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19538,Corporate,Austin,EE. UU.,TX,Pacific Asia
19537,Corporate,Ithaca,EE. UU.,NY,Pacific Asia
19536,Corporate,Virginia Beach,EE. UU.,VA,Pacific Asia
19535,Corporate,San Diego,EE. UU.,CA,Pacific Asia
19534,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19533,Consumer,Saint Paul,EE. UU.,MN,Pacific Asia
19532,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19531,Consumer,Watsonville,EE. UU.,CA,Pacific Asia
19530,Consumer,Edinburg,EE. UU.,TX,Pacific Asia
19529,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19528,Consumer,Los Angeles,EE. UU.,CA,Pacific Asia
19527,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19526,Consumer,Newark,EE. UU.,NJ,Pacific Asia
19525,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19524,Consumer,Orange Park,EE. UU.,FL,Pacific Asia
19523,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19522,Consumer,Lawrence,EE. UU.,MA,Pacific Asia
19521,Home Office,Elmhurst,EE. UU.,NY,Pacific Asia
19520,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19519,Corporate,Dorchester Center,EE. UU.,MA,Pacific Asia
19518,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19517,Consumer,Diamond Bar,EE. UU.,CA,Pacific Asia
19516,Consumer,San Pedro,EE. UU.,CA,Pacific Asia
19515,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19514,Consumer,Powder Springs,EE. UU.,GA,Pacific Asia
19513,Consumer,Baltimore,EE. UU.,MD,Pacific Asia
19512,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19511,Consumer,Doylestown,EE. UU.,PA,Pacific Asia
19510,Corporate,Vega Baja,Puerto Rico,PR,Pacific Asia
19509,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19508,Consumer,West Jordan,EE. UU.,UT,Pacific Asia
19507,Home Office,Duluth,EE. UU.,GA,Pacific Asia
19506,Home Office,Brooklyn,EE. UU.,NY,Pacific Asia
19505,Corporate,Glendale,EE. UU.,AZ,Pacific Asia
19504,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19503,Consumer,West Chester,EE. UU.,PA,Pacific Asia
19502,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19501,Consumer,Sacramento,EE. UU.,CA,Pacific Asia
19500,Consumer,Brooklyn,EE. UU.,NY,Pacific Asia
19499,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19498,Consumer,Carol Stream,EE. UU.,IL,Pacific Asia
19497,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
19496,Home Office,Yauco,Puerto Rico,PR,Pacific Asia
19495,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19494,Consumer,Amarillo,EE. UU.,TX,Pacific Asia
19493,Consumer,Fairfield,EE. UU.,CA,Pacific Asia
17027,Home Office,Hanford,EE. UU.,CA,Pacific Asia
17026,Corporate,Brooklyn,EE. UU.,NY,Pacific Asia
17025,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
17024,Home Office,Cleveland,EE. UU.,OH,Pacific Asia
17023,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
17022,Corporate,Virginia Beach,EE. UU.,VA,Pacific Asia
17021,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
17020,Corporate,Tempe,EE. UU.,AZ,Pacific Asia
17019,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17018,Corporate,Rio Grande,Puerto Rico,PR,Pacific Asia
17017,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17016,Corporate,Phoenix,EE. UU.,AZ,Pacific Asia
17015,Corporate,San Antonio,EE. UU.,TX,Pacific Asia
17014,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
17013,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17012,Corporate,Washington,EE. UU.,PA,Pacific Asia
17011,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17010,Consumer,Clearfield,EE. UU.,UT,Pacific Asia
17009,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17008,Consumer,Los Angeles,EE. UU.,CA,Pacific Asia
17007,Consumer,Los Angeles,EE. UU.,CA,Pacific Asia
17006,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17005,Corporate,Smyrna,EE. UU.,GA,Pacific Asia
17004,Corporate,Wheaton,EE. UU.,IL,Pacific Asia
17003,Corporate,Kent,EE. UU.,WA,Pacific Asia
17002,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17001,Consumer,Seattle,EE. UU.,WA,Pacific Asia
17000,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16999,Consumer,La Crosse,EE. UU.,WI,Pacific Asia
16998,Consumer,Carson,EE. UU.,CA,Pacific Asia
16997,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16996,Consumer,Guayama,Puerto Rico,PR,Pacific Asia
16995,Home Office,Joliet,EE. UU.,IL,Pacific Asia
16994,Consumer,Bakersfield,EE. UU.,CA,Pacific Asia
16993,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16992,Consumer,Detroit,EE. UU.,MI,Pacific Asia
16991,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16990,Consumer,Saginaw,EE. UU.,MI,Pacific Asia
16989,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16988,Consumer,Jacksonville,EE. UU.,FL,Pacific Asia
16987,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16986,Consumer,Rome,EE. UU.,NY,Pacific Asia
16985,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16984,Consumer,Hialeah,EE. UU.,FL,Pacific Asia
16983,Consumer,Van Nuys,EE. UU.,CA,Pacific Asia
16982,Consumer,Riverside,EE. UU.,CA,Pacific Asia
16981,Consumer,Henderson,EE. UU.,NV,Pacific Asia
16980,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16979,Corporate,Stone Mountain,EE. UU.,GA,Pacific Asia
16978,Corporate,Irvington,EE. UU.,NJ,Pacific Asia
16977,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16976,Corporate,Wichita,EE. UU.,KS,Pacific Asia
16975,Corporate,Houston,EE. UU.,TX,Pacific Asia
16974,Corporate,Zanesville,EE. UU.,OH,Pacific Asia
16973,Corporate,Fort Lauderdale,EE. UU.,FL,Pacific Asia
16972,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16971,Consumer,Los Angeles,EE. UU.,CA,Pacific Asia
16970,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16969,Corporate,Oceanside,EE. UU.,CA,Pacific Asia
16968,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16967,Consumer,Laredo,EE. UU.,TX,Pacific Asia
16966,Home Office,Miami,EE. UU.,FL,Pacific Asia
16965,Home Office,Bronx,EE. UU.,NY,Pacific Asia
16964,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16963,Home Office,Findlay,EE. UU.,OH,Pacific Asia
16962,Corporate,El Monte,EE. UU.,CA,Pacific Asia
16961,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16960,Home Office,Potomac,EE. UU.,MD,Pacific Asia
16959,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16958,Consumer,Wyoming,EE. UU.,MI,Pacific Asia
16957,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16956,Home Office,Chicago,EE. UU.,IL,Pacific Asia
16955,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16954,Consumer,Anaheim,EE. UU.,CA,Pacific Asia
16953,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16952,Consumer,Brooklyn,EE. UU.,NY,Pacific Asia
16951,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16950,Consumer,West Covina,EE. UU.,CA,Pacific Asia
16949,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16948,Home Office,San Diego,EE. UU.,CA,Pacific Asia
16947,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16946,Corporate,Strongsville,EE. UU.,OH,Pacific Asia
16945,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16944,Corporate,Austin,EE. UU.,TX,Pacific Asia
16943,Corporate,Ithaca,EE. UU.,NY,Pacific Asia
16942,Consumer,Virginia Beach,EE. UU.,VA,Pacific Asia
16941,Consumer,San Diego,EE. UU.,CA,Pacific Asia
16940,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16939,Consumer,Saint Paul,EE. UU.,MN,Pacific Asia
16938,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16937,Consumer,Watsonville,EE. UU.,CA,Pacific Asia
16936,Consumer,Edinburg,EE. UU.,TX,Pacific Asia
16935,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16934,Consumer,Los Angeles,EE. UU.,CA,Pacific Asia
16933,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16932,Consumer,Newark,EE. UU.,NJ,Pacific Asia
16931,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16930,Consumer,Orange Park,EE. UU.,FL,Pacific Asia
16929,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16928,Consumer,Lawrence,EE. UU.,MA,Pacific Asia
16927,Consumer,Elmhurst,EE. UU.,NY,Pacific Asia
16926,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16925,Consumer,Dorchester Center,EE. UU.,MA,Pacific Asia
16924,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16923,Consumer,Diamond Bar,EE. UU.,CA,Pacific Asia
16922,Consumer,San Pedro,EE. UU.,CA,Pacific Asia
16921,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16920,Home Office,Powder Springs,EE. UU.,GA,Pacific Asia
16919,Home Office,Baltimore,EE. UU.,MD,Pacific Asia
16918,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16917,Consumer,Doylestown,EE. UU.,PA,Pacific Asia
16916,Consumer,Vega Baja,Puerto Rico,PR,Pacific Asia
16915,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16914,Home Office,West Jordan,EE. UU.,UT,Pacific Asia
16913,Consumer,Duluth,EE. UU.,GA,Pacific Asia
16912,Home Office,Brooklyn,EE. UU.,NY,Pacific Asia
16911,Home Office,Glendale,EE. UU.,AZ,Pacific Asia
16910,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16909,Home Office,West Chester,EE. UU.,PA,Pacific Asia
16908,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16907,Consumer,Sacramento,EE. UU.,CA,Pacific Asia
16906,Home Office,Brooklyn,EE. UU.,NY,Pacific Asia
16905,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16904,Home Office,Carol Stream,EE. UU.,IL,Pacific Asia
16903,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16902,Home Office,Yauco,Puerto Rico,PR,Pacific Asia
16901,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16900,Corporate,Amarillo,EE. UU.,TX,Pacific Asia
16899,Consumer,Fairfield,EE. UU.,CA,Pacific Asia
16898,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16897,Home Office,San Jose,EE. UU.,CA,Pacific Asia
16896,Home Office,Los Angeles,EE. UU.,CA,Pacific Asia
16895,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16894,Corporate,Tonawanda,EE. UU.,NY,Pacific Asia
16893,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16892,Corporate,Miami,EE. UU.,FL,Pacific Asia
16891,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16890,Corporate,San Ramon,EE. UU.,CA,Pacific Asia
16889,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16888,Consumer,Freeport,EE. UU.,NY,Pacific Asia
16887,Consumer,Salinas,EE. UU.,CA,Pacific Asia
16886,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16885,Consumer,Peabody,EE. UU.,MA,Pacific Asia
16884,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16883,Corporate,Canovanas,Puerto Rico,PR,Pacific Asia
16882,Corporate,Paramount,EE. UU.,CA,Pacific Asia
16881,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16880,Home Office,Mount Prospect,EE. UU.,IL,Pacific Asia
16879,Home Office,Long Beach,EE. UU.,CA,Pacific Asia
16878,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16877,Home Office,Rancho Cordova,EE. UU.,CA,Pacific Asia
16876,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16875,Home Office,Billings,EE. UU.,MT,Pacific Asia
16874,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16873,Corporate,Wilkes Barre,EE. UU.,PA,Pacific Asia
16872,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16871,Corporate,Roseville,EE. UU.,MI,Pacific Asia
16870,Consumer,Bellflower,EE. UU.,CA,Pacific Asia
16869,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16868,Consumer,Wheaton,EE. UU.,IL,Pacific Asia
16867,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16866,Consumer,Detroit,EE. UU.,MI,Pacific Asia
16865,Consumer,Dallas,EE. UU.,TX,Pacific Asia
16864,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16863,Consumer,Carlisle,EE. UU.,PA,Pacific Asia
16862,Consumer,Dallas,EE. UU.,TX,Pacific Asia
16861,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16860,Consumer,Newark,EE. UU.,DE,Pacific Asia
16859,Consumer,Panorama City,EE. UU.,CA,Pacific Asia
16858,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16857,Corporate,Atlanta,EE. UU.,GA,Pacific Asia
16856,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16855,Consumer,Fremont,EE. UU.,CA,Pacific Asia
16854,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16853,Home Office,Rochester,EE. UU.,NY,Pacific Asia
16852,Corporate,Dallas,EE. UU.,TX,Pacific Asia
16851,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16850,Consumer,Sunnyvale,EE. UU.,CA,Pacific Asia
16849,Consumer,Sugar Land,EE. UU.,TX,Pacific Asia
16848,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16847,Consumer,Brighton,EE. UU.,MA,Pacific Asia
16846,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16845,Home Office,Garden Grove,EE. UU.,CA,Pacific Asia
16844,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16843,Corporate,Bismarck,EE. UU.,ND,Pacific Asia
16842,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16841,Corporate,Gaithersburg,EE. UU.,MD,Pacific Asia
16840,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16839,Consumer,Bismarck,EE. UU.,ND,Pacific Asia
16838,Corporate,Honolulu,EE. UU.,HI,Pacific Asia
16837,Consumer,Lilburn,EE. UU.,GA,Pacific Asia
16836,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16835,Consumer,Virginia Beach,EE. UU.,VA,Pacific Asia
16834,Corporate,Azusa,EE. UU.,CA,Pacific Asia
16833,Corporate,Long Beach,EE. UU.,CA,Pacific Asia
16832,Corporate,Bronx,EE. UU.,NY,Pacific Asia
16831,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16830,Consumer,Provo,EE. UU.,UT,Pacific Asia
16829,Consumer,Columbia,EE. UU.,TN,Pacific Asia
16828,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16827,Consumer,Stockton,EE. UU.,CA,Pacific Asia
16826,Consumer,Marietta,EE. UU.,GA,Pacific Asia
16825,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16824,Consumer,Holland,EE. UU.,MI,Pacific Asia
16823,Consumer,Rio Grande,Puerto Rico,PR,Pacific Asia
16822,Corporate,Brooklyn,EE. UU.,NY,Pacific Asia
16821,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16820,Consumer,Denver,EE. UU.,CO,Pacific Asia
16819,Corporate,Taylor,EE. UU.,MI,Pacific Asia
16818,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16817,Corporate,Chicago,EE. UU.,IL,Pacific Asia
16816,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16815,Corporate,Detroit,EE. UU.,MI,Pacific Asia
16814,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16813,Corporate,Murfreesboro,EE. UU.,TN,Pacific Asia
16812,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16811,Consumer,Cleveland,EE. UU.,OH,Pacific Asia
16810,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16809,Home Office,Lockport,EE. UU.,NY,Pacific Asia
16808,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16807,Home Office,Saint Charles,EE. UU.,MO,Pacific Asia
16806,Home Office,Los Angeles,EE. UU.,CA,Pacific Asia
16805,Home Office,Cupertino,EE. UU.,CA,Pacific Asia
16804,Home Office,Caguas,Puerto Rico,PR,Pacific Asia
16803,Corporate,Springfield,EE. UU.,MO,Pacific Asia
16802,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16801,Consumer,Mission Viejo,EE. UU.,CA,Pacific Asia
